filename,unlabelled(0),static(1),ground(2),road(3),sidewalk(4),parking(5),rail track(6),building(7),wall(8),fence(9),guard rail(10),bridge(11),tunnel(12),pole(13),polegroup(14),traffic light(15),traffic sign(16),vegetation(17),terrain(18),sky(19),person(20),rider(21),car(22),truck(23),bus(24),caravan(25),trailer(26),train(27),motorcycle(28),bicycle(29),license plate(30)
hongdae_image_28_heading_0.jpg,10.11962890625,24.42626953125,37.060546875,0.018310546875,1.69677734375,8.953857421875,0.384521484375,17.340087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_28_heading_180.jpg,11.053466796875,25.323486328125,16.6748046875,3.570556640625,32.110595703125,3.460693359375,4.19921875,3.607177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_28_heading_270.jpg,14.9169921875,20.989990234375,29.98046875,0.47607421875,10.125732421875,7.2021484375,5.926513671875,10.382080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_28_heading_90.jpg,7.928466796875,26.84326171875,43.194580078125,2.197265625,13.385009765625,2.166748046875,1.806640625,2.47802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_29_heading_0.jpg,13.2568359375,30.89599609375,39.68505859375,0.311279296875,6.23779296875,2.130126953125,4.91943359375,2.5634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_29_heading_180.jpg,9.765625,30.11474609375,34.027099609375,0.13427734375,0.87890625,3.662109375,0.897216796875,20.52001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_29_heading_270.jpg,12.80517578125,31.15234375,33.758544921875,2.191162109375,1.971435546875,0.103759765625,14.569091796875,3.448486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_29_heading_90.jpg,9.7900390625,29.47998046875,34.65576171875,0.341796875,2.508544921875,9.24072265625,0.0732421875,13.909912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_2_heading_0.jpg,8.3984375,24.432373046875,13.36669921875,5.743408203125,20.39794921875,4.254150390625,15.386962890625,8.02001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_2_heading_180.jpg,7.080078125,35.21728515625,25.244140625,0.390625,3.47900390625,11.669921875,4.388427734375,12.530517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_2_heading_270.jpg,7.58056640625,27.294921875,38.61083984375,0.177001953125,6.402587890625,4.296875,3.60107421875,12.0361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_2_heading_90.jpg,15.545654296875,29.33349609375,31.4697265625,1.104736328125,5.938720703125,3.69873046875,8.612060546875,4.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_30_heading_0.jpg,9.2529296875,30.60302734375,42.095947265625,1.67236328125,5.70068359375,2.496337890625,5.804443359375,2.374267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_30_heading_180.jpg,9.92431640625,28.741455078125,32.43408203125,0.482177734375,1.153564453125,5.743408203125,0.87890625,20.64208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_30_heading_270.jpg,15.557861328125,29.638671875,31.396484375,4.2236328125,10.595703125,0.054931640625,4.91943359375,3.61328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_30_heading_90.jpg,9.869384765625,31.73828125,37.957763671875,0.335693359375,3.369140625,6.0791015625,1.092529296875,9.55810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_31_heading_0.jpg,21.881103515625,13.78173828125,35.614013671875,0.03662109375,0.531005859375,0.50048828125,14.349365234375,13.3056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_31_heading_180.jpg,10.693359375,28.9794921875,23.583984375,4.6630859375,20.6787109375,0.360107421875,1.251220703125,9.7900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_31_heading_270.jpg,15.020751953125,24.91455078125,23.30322265625,1.55029296875,5.474853515625,4.57763671875,4.327392578125,20.831298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_31_heading_90.jpg,12.1337890625,27.13623046875,32.159423828125,1.69677734375,12.493896484375,0.128173828125,10.479736328125,3.77197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_32_heading_0.jpg,21.881103515625,13.78173828125,35.614013671875,0.03662109375,0.531005859375,0.50048828125,14.349365234375,13.3056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_32_heading_180.jpg,10.693359375,28.9794921875,23.583984375,4.6630859375,20.6787109375,0.360107421875,1.251220703125,9.7900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_32_heading_270.jpg,15.020751953125,24.91455078125,23.30322265625,1.55029296875,5.474853515625,4.57763671875,4.327392578125,20.831298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_32_heading_90.jpg,12.1337890625,27.13623046875,32.159423828125,1.69677734375,12.493896484375,0.128173828125,10.479736328125,3.77197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_33_heading_0.jpg,16.790771484375,9.466552734375,34.051513671875,0.152587890625,1.214599609375,0.0,4.99267578125,33.331298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_33_heading_180.jpg,8.380126953125,3.973388671875,43.896484375,0.115966796875,0.341796875,0.0,12.060546875,31.231689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_33_heading_270.jpg,13.037109375,5.09033203125,42.938232421875,0.054931640625,0.47607421875,0.0,9.820556640625,28.582763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_33_heading_90.jpg,19.744873046875,12.53662109375,42.462158203125,0.018310546875,4.034423828125,0.0,3.67431640625,17.529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_34_heading_0.jpg,14.788818359375,23.779296875,50.958251953125,0.860595703125,0.8056640625,0.1708984375,2.093505859375,6.54296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_34_heading_180.jpg,8.89892578125,13.092041015625,22.4853515625,0.35400390625,1.77001953125,0.0,0.9033203125,52.496337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_34_heading_270.jpg,20.27587890625,17.39501953125,48.431396484375,0.115966796875,2.1484375,5.9814453125,3.631591796875,2.020263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_34_heading_90.jpg,9.771728515625,27.471923828125,47.100830078125,0.103759765625,1.94091796875,0.921630859375,3.521728515625,9.16748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_35_heading_0.jpg,11.297607421875,25.958251953125,38.6474609375,1.08642578125,5.1513671875,10.70556640625,4.583740234375,2.569580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_35_heading_180.jpg,12.152099609375,19.085693359375,44.000244140625,0.8056640625,5.059814453125,0.0,1.904296875,16.9921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_35_heading_270.jpg,12.371826171875,21.417236328125,35.80322265625,3.40576171875,2.337646484375,4.7119140625,5.74951171875,14.202880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_35_heading_90.jpg,11.0595703125,16.326904296875,38.702392578125,0.830078125,1.50146484375,1.2939453125,14.691162109375,15.594482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_36_heading_0.jpg,27.593994140625,8.880615234375,36.865234375,0.03662109375,5.810546875,0.74462890625,4.87060546875,15.19775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_36_heading_180.jpg,9.28955078125,11.798095703125,48.9013671875,0.433349609375,7.75146484375,0.0,1.263427734375,20.562744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_36_heading_270.jpg,14.300537109375,24.090576171875,30.950927734375,0.13427734375,1.947021484375,6.011962890625,15.91796875,6.646728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_36_heading_90.jpg,12.921142578125,21.96044921875,47.4365234375,0.274658203125,2.191162109375,3.22265625,4.150390625,7.843017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_37_heading_0.jpg,19.476318359375,19.98291015625,44.4580078125,0.40283203125,1.214599609375,3.131103515625,5.1025390625,6.231689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_37_heading_180.jpg,13.525390625,12.24365234375,40.83251953125,0.439453125,5.438232421875,0.0,3.948974609375,23.57177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_37_heading_270.jpg,9.228515625,22.64404296875,42.39501953125,0.30517578125,1.361083984375,1.62353515625,12.36572265625,10.076904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_37_heading_90.jpg,12.017822265625,19.024658203125,38.34228515625,1.64794921875,4.98046875,2.874755859375,3.070068359375,18.0419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_38_heading_0.jpg,10.308837890625,21.588134765625,24.8291015625,0.7568359375,0.494384765625,1.904296875,18.499755859375,21.61865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_38_heading_180.jpg,10.467529296875,27.227783203125,35.7177734375,0.274658203125,0.1220703125,3.936767578125,12.322998046875,9.930419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_38_heading_270.jpg,11.370849609375,32.48291015625,29.425048828125,0.9521484375,1.806640625,7.373046875,10.272216796875,6.317138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_38_heading_90.jpg,12.091064453125,31.298828125,23.626708984375,1.86767578125,1.3427734375,8.10546875,13.726806640625,7.940673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_39_heading_0.jpg,10.809326171875,33.740234375,34.710693359375,0.714111328125,1.96533203125,11.431884765625,3.961181640625,2.667236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_39_heading_180.jpg,11.297607421875,15.4296875,39.56298828125,1.556396484375,3.1005859375,0.0,15.142822265625,13.909912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_39_heading_270.jpg,18.45703125,19.4091796875,32.33642578125,1.123046875,1.26953125,0.9033203125,14.39208984375,12.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_39_heading_90.jpg,10.24169921875,32.58056640625,45.88623046875,0.35400390625,0.244140625,3.729248046875,2.239990234375,4.72412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_3_heading_0.jpg,13.83056640625,18.524169921875,14.29443359375,1.763916015625,20.806884765625,0.0,29.01611328125,1.763916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_3_heading_180.jpg,23.1201171875,7.14111328125,10.63232421875,1.812744140625,18.27392578125,0.0,17.291259765625,21.728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_3_heading_270.jpg,11.19384765625,26.263427734375,24.639892578125,1.64794921875,20.074462890625,1.18408203125,9.3017578125,5.694580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_3_heading_90.jpg,11.376953125,19.42138671875,7.659912109375,1.824951171875,24.664306640625,2.227783203125,23.193359375,9.63134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_4_heading_0.jpg,13.83056640625,18.524169921875,14.29443359375,1.763916015625,20.806884765625,0.0,29.01611328125,1.763916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_4_heading_180.jpg,23.1201171875,7.14111328125,10.63232421875,1.812744140625,18.27392578125,0.0,17.291259765625,21.728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_4_heading_270.jpg,11.19384765625,26.263427734375,24.639892578125,1.64794921875,20.074462890625,1.18408203125,9.3017578125,5.694580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_4_heading_90.jpg,11.376953125,19.42138671875,7.659912109375,1.824951171875,24.664306640625,2.227783203125,23.193359375,9.63134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_5_heading_0.jpg,10.198974609375,30.9814453125,9.844970703125,4.40673828125,20.574951171875,0.5859375,15.625,7.781982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_5_heading_180.jpg,11.3525390625,10.906982421875,9.1552734375,1.0009765625,14.8681640625,0.006103515625,20.501708984375,32.208251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_5_heading_270.jpg,18.6767578125,17.626953125,14.947509765625,2.105712890625,20.69091796875,0.0,17.803955078125,8.148193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_5_heading_90.jpg,9.246826171875,24.18212890625,7.464599609375,2.703857421875,23.291015625,0.347900390625,9.38720703125,23.37646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_6_heading_0.jpg,10.894775390625,36.279296875,28.692626953125,0.0244140625,0.048828125,0.10986328125,0.634765625,23.3154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_6_heading_180.jpg,11.19384765625,37.5244140625,15.75927734375,2.276611328125,0.885009765625,1.953125,19.64111328125,10.7666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_6_heading_270.jpg,11.822509765625,38.897705078125,25.152587890625,1.568603515625,3.96728515625,1.385498046875,12.92724609375,4.278564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hongdae_image_6_heading_90.jpg,11.865234375,34.979248046875,11.676025390625,0.37841796875,0.25634765625,11.2548828125,11.590576171875,17.999267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_0_heading_0.jpg,10.2783203125,31.195068359375,34.625244140625,0.0,0.06103515625,14.88037109375,4.52880859375,4.43115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_0_heading_180.jpg,10.137939453125,31.5673828125,24.3408203125,0.506591796875,3.753662109375,16.619873046875,1.947021484375,11.126708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_0_heading_270.jpg,11.0595703125,30.6884765625,30.23681640625,0.4638671875,0.177001953125,14.2822265625,4.06494140625,9.027099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_0_heading_90.jpg,9.66796875,29.01611328125,26.26953125,0.1220703125,1.739501953125,12.0361328125,3.460693359375,17.68798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_10_heading_0.jpg,9.99755859375,32.647705078125,50.213623046875,0.3173828125,0.0,1.15966796875,1.068115234375,4.595947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_10_heading_180.jpg,23.42529296875,7.4951171875,35.41259765625,0.750732421875,0.0,0.0,13.201904296875,19.71435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_10_heading_270.jpg,10.223388671875,32.061767578125,32.275390625,1.11083984375,0.335693359375,14.691162109375,4.931640625,4.3701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_10_heading_90.jpg,6.805419921875,37.811279296875,29.962158203125,1.18408203125,0.25634765625,6.50634765625,8.026123046875,9.4482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_11_heading_0.jpg,10.577392578125,21.612548828125,42.76123046875,0.29296875,0.01220703125,3.89404296875,4.156494140625,16.693115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_11_heading_180.jpg,31.21337890625,0.50048828125,44.7998046875,0.201416015625,0.518798828125,0.213623046875,7.26318359375,15.289306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_11_heading_270.jpg,8.85009765625,32.427978515625,30.499267578125,1.324462890625,0.15869140625,9.893798828125,14.544677734375,2.301025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_11_heading_90.jpg,10.546875,32.562255859375,38.31787109375,1.025390625,0.494384765625,0.091552734375,11.62109375,5.340576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_12_heading_0.jpg,10.21728515625,32.806396484375,36.34033203125,0.72021484375,0.03662109375,4.559326171875,3.790283203125,11.529541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_12_heading_180.jpg,17.254638671875,15.655517578125,31.640625,0.640869140625,0.0,0.0,16.00341796875,18.804931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_12_heading_270.jpg,10.7177734375,28.094482421875,34.857177734375,1.617431640625,0.152587890625,9.38720703125,7.989501953125,7.183837890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssook_image_12_heading_90.jpg,5.938720703125,35.931396484375,34.808349609375,0.6591796875,0.152587890625,7.77587890625,8.453369140625,6.280517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
